Trip Start Timestamp,Trip ID,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Year,Month,Weekday,Hour of Day
2019-02-04 03:00:00,95f06ea652ed085819d90678e05b843fb283cd06,2019-02-04 03:30:00,1265.0,8.5,61.0,,15.424688255809107,0.0,3.05,18.474688255809106,False,1,41.809112053863,-87.65879986573907,,,2019,2,Monday,3
2019-02-04 03:15:00,96f3b5a6884c89eb23cfd0c1e28c9f5af9eea74c,2019-02-04 03:30:00,559.0,6.0,26.0,28.0,10.71415741751714,0.0,0.0,10.71415741751714,True,1,41.87828752104502,-87.73087715109182,41.874228785927556,-87.66302405097578,2019,2,Monday,3
2019-02-04 03:15:00,b76bfc6fd57a493e0d7b336e2aaa839987ddf423,2019-02-04 03:30:00,593.0,3.0,6.0,3.0,8.136012174453708,0.0,3.05,11.186012174453708,False,1,41.94593924407364,-87.65587626980683,41.96486872638011,-87.65446161777747,2019,2,Monday,3
2019-02-04 03:15:00,a5a08f9c62702995fa7c897c920f0c2353470677,2019-02-04 04:00:00,2327.0,15.9,,66.0,25.156633383998297,0.0,0.0,25.156633383998297,True,1,,,41.77115745546022,-87.69547133766916,2019,2,Monday,3
2019-02-04 03:30:00,5abb89ae9a52f92e46524f68c6ee37b888859a9f,2019-02-04 03:30:00,681.0,3.3,16.0,2.0,9.33253543869148,0.0,3.05,12.38253543869148,False,1,41.95182486007363,-87.72225376325659,42.001513830764225,-87.69489458700389,2019,2,Monday,3
2019-02-04 03:30:00,0c8f254f2631175bcb43bf4bfab5bd3a6434aa57,2019-02-04 03:45:00,716.0,4.3,24.0,8.0,8.622876839272228,0.0,2.55,11.172876839272227,False,1,41.900892108626984,-87.67545337331877,41.899864027289624,-87.63393812615469,2019,2,Monday,3
2019-02-04 03:45:00,d50db0fbd07c952a5fc226fd074fda487fe7e131,2019-02-04 04:00:00,454.0,2.3,42.0,69.0,6.13288144458567,0.0,2.55,8.68288144458567,False,1,41.78095212685006,-87.5969126429121,41.76515925100711,-87.61660560326969,2019,2,Monday,3
2019-02-04 03:45:00,68cbe9cef8287a6106c1e96bcd9956e32cf5d99d,2019-02-04 04:15:00,1309.0,17.3,28.0,76.0,22.823802981191673,2.0,7.55,32.37380298119167,False,1,41.873336778248245,-87.66361479276217,41.97966631728042,-87.91563981389656,2019,2,Monday,3
2019-02-04 04:00:00,2f5129742af0c9774ee66249f84d946b6e3347a0,2019-02-04 04:30:00,1732.0,11.8,23.0,8.0,12.268345359468043,0.0,4.0,16.268345359468043,True,3,41.901298410515125,-87.72135782114026,41.90059599649228,-87.63526766265639,2019,2,Monday,4
2019-02-04 04:15:00,fcd59ee148918da1858479563a79cd53481abcb1,2019-02-04 04:45:00,1922.0,12.4,15.0,8.0,13.998493894881838,0.0,3.05,17.048493894881837,True,3,41.95633744421741,-87.76328170244567,41.90028230538926,-87.63285114590293,2019,2,Monday,4
2019-02-04 04:45:00,09678f63e0ecfbd52cebc0976e2a53197c4449ac,2019-02-04 05:00:00,322.0,1.4,7.0,24.0,6.158774741850415,0.0,3.05,9.208774741850416,False,1,41.922023681290625,-87.65025356715785,41.90214760337724,-87.67651913500715,2019,2,Monday,4
2019-02-04 04:45:00,ad325510a2df572175099493ca5124057e515120,2019-02-04 05:00:00,1111.0,10.3,43.0,8.0,16.83553727715557,0.0,2.55,19.38553727715557,False,1,41.76091535998803,-87.57278441883508,41.899232490042316,-87.63359640971433,2019,2,Monday,4
2019-02-04 04:45:00,56ee0c0dfbe6ae3832e626dd152d8b728ce9c9b4,2019-02-04 05:15:00,1524.0,16.5,6.0,76.0,23.072874324053938,0.0,8.38,31.452874324053937,False,1,41.943159892594366,-87.65094538744887,41.97981518832958,-87.9034703552568,2019,2,Monday,4
2019-02-04 05:00:00,8c35701ee8b3267cdfdd78ecf54cfdc4faf4ec73,2019-02-04 05:00:00,360.0,1.6,3.0,6.0,10.012136162677,0.0,0.0,10.012136162677,True,1,41.96733691435547,-87.65589211006765,41.941750649035534,-87.65623590758702,2019,2,Monday,5
2019-02-04 05:15:00,9e6d78d7e640d75006ef85ff534f72d0820d5f9b,2019-02-04 05:45:00,1620.0,17.6,28.0,76.0,47.68236404331154,0.0,7.85,55.53236404331154,False,1,41.88432216487231,-87.64195979236938,41.98057899721561,-87.90263320907424,2019,2,Monday,5
2019-02-04 05:30:00,675205555264688075ea63fa9ac33ffcc08f5952,2019-02-04 06:00:00,1783.0,8.2,42.0,39.0,7.7113328397819005,0.0,2.55,10.2613328397819,True,3,41.778926193399315,-87.59556426431372,41.80905173287589,-87.59737488173025,2019,2,Monday,5
